policy_id,insurer_id,policy_type_id,coverage_type_id,policy_year,start_date,end_date,premium_amount,policy_status
3187,3,7,2,2023,2023-03-15,2024-03-14,12480971,Active
3188,2,5,2,2023,2023-03-07,2024-03-06,16509853,Expired
3189,4,10,4,2023,2026-01-26,2027-01-26,5981005,Expired
3190,6,3,2,2024,2026-02-04,2027-02-04,7694772,Renewed
3191,2,11,7,2022,2023-09-28,2024-09-27,10786897,Expired
3192,6,4,2,2023,2025-05-19,2026-05-19,19920658,Renewed
3193,1,11,2,2024,2024-03-08,2025-03-08,8986269,Renewed
3194,1,2,3,2023,2025-07-02,2026-07-02,1437652,Renewed
3195,3,10,4,2023,2023-07-27,2024-07-26,6417691,Active
3196,1,2,5,2025,2025-01-14,2026-01-14,1245642,Expired
3197,2,4,4,2023,2022-09-04,2023-09-04,15102776,Renewed
3198,1,6,4,2022,2022-09-28,2023-09-28,10128122,Renewed
3199,3,5,4,2023,2025-03-30,2026-03-30,11003859,Renewed
3200,5,2,4,2025,2024-11-06,2025-11-06,1098170,Expired
3201,3,5,5,2022,2025-10-29,2026-10-29,19877202,Active
3202,3,9,6,2024,2023-01-11,2024-01-11,13184161,Active
3203,2,2,2,2025,2024-04-06,2025-04-06,2312746,Expired
3204,1,11,3,2025,2022-08-23,2023-08-23,8372923,Renewed
3205,5,4,6,2025,2024-08-19,2025-08-19,5687479,Expired
3206,6,8,1,2024,2025-03-03,2026-03-03,6457476,Expired
3207,5,9,3,2024,2023-09-26,2024-09-25,3762758,Renewed
3208,5,5,6,2023,2022-10-30,2023-10-30,10465415,Expired
3209,6,11,4,2025,2026-03-19,2027-03-19,5010422,Active
3210,4,7,3,2023,2024-05-22,2025-05-22,3344740,Expired
3211,4,2,3,2023,2024-09-28,2025-09-28,1488675,Renewed
3212,4,12,6,2025,2024-02-14,2025-02-13,9248916,Active
3213,6,12,4,2025,2025-03-21,2026-03-21,9452320,Renewed
3214,3,5,5,2025,2022-08-04,2023-08-04,16934542,Renewed
3215,6,7,2,2025,2023-04-28,2024-04-27,7268011,Active
3216,4,2,5,2022,2024-06-30,2025-06-30,962727,Renewed
3217,2,9,5,2024,2022-05-30,2023-05-30,12012088,Expired
3218,3,10,3,2024,2023-12-19,2024-12-18,6742897,Expired
3219,2,1,5,2025,2025-03-22,2026-03-22,1394760,Expired
3220,2,5,3,2022,2023-03-04,2024-03-03,5104835,Expired
3221,6,6,7,2022,2023-02-04,2024-02-04,12232230,Renewed
3222,4,11,6,2024,2023-02-13,2024-02-13,4210000,Active
3223,4,3,5,2025,2025-04-16,2026-04-16,24508218,Expired
3224,5,2,5,2024,2022-11-13,2023-11-13,1536546,Active
3225,2,10,7,2023,2025-06-12,2026-06-12,13044048,Active
3226,3,2,1,2023,2024-08-04,2025-08-04,449790,Expired
3227,2,9,4,2024,2023-10-01,2024-09-30,10608002,Renewed
3228,4,7,3,2024,2025-09-05,2026-09-05,10050614,Expired
3229,1,6,6,2025,2025-01-13,2026-01-13,10264223,Active
3230,2,12,2,2024,2026-04-06,2027-04-06,2446484,Expired
3231,2,11,3,2025,2023-04-13,2024-04-12,10353140,Renewed
3232,5,4,6,2022,2025-03-04,2026-03-04,6210453,Expired
3233,5,2,6,2024,2025-02-12,2026-02-12,1080000,Renewed
3234,1,6,2,2025,2024-03-28,2025-03-28,8900239,Renewed
3235,1,4,6,2023,2025-04-19,2026-04-19,7740857,Expired
3236,4,12,3,2024,2025-09-01,2026-09-01,8512938,Expired
3237,4,5,1,2022,2026-02-28,2027-02-28,7409606,Active
3238,5,10,2,2025,2023-03-29,2024-03-28,8765613,Expired
3239,4,1,6,2024,2024-05-04,2025-05-04,1017744,Expired
3240,5,2,1,2023,2025-11-21,2026-11-21,2398180,Expired
3241,6,3,5,2022,2023-09-23,2024-09-22,12261438,Active
3242,4,9,5,2025,2025-01-23,2026-01-23,3391957,Active
3243,1,1,4,2022,2025-02-19,2026-02-19,567300,Expired
3244,1,4,1,2024,2022-10-03,2023-10-03,19368023,Renewed
3245,2,9,2,2023,2025-03-13,2026-03-13,2084788,Expired
3246,3,9,3,2024,2024-10-29,2025-10-29,10473337,Renewed
3247,6,12,7,2024,2022-07-21,2023-07-21,4791550,Renewed
3248,4,6,7,2023,2023-10-06,2024-10-05,13368764,Renewed
3249,6,9,1,2022,2023-03-12,2024-03-11,6032462,Expired
3250,5,11,5,2025,2026-01-04,2027-01-04,5253519,Expired
3251,6,5,3,2023,2022-09-28,2023-09-28,19987316,Expired
3252,4,5,7,2025,2024-06-07,2025-06-07,17813242,Expired
3253,5,10,1,2022,2022-11-16,2023-11-16,4149749,Active
3254,5,1,2,2023,2025-01-23,2026-01-23,3121888,Renewed
3255,6,7,6,2022,2025-06-18,2026-06-18,3509371,Expired
3256,3,2,2,2022,2023-01-16,2024-01-16,395226,Active
3257,2,4,6,2023,2024-03-24,2025-03-24,13820521,Renewed
3258,1,9,6,2023,2022-10-23,2023-10-23,7325490,Expired
3259,3,8,1,2025,2024-11-25,2025-11-25,8875849,Expired
3260,1,10,5,2025,2024-02-07,2025-02-06,13074595,Expired
3261,1,6,4,2025,2026-03-10,2027-03-10,14914845,Active
3262,3,7,2,2024,2022-11-16,2023-11-16,5411924,Active
3263,3,5,1,2022,2024-04-04,2025-04-04,9860392,Expired
3264,4,5,7,2023,2025-04-14,2026-04-14,8213979,Expired
3265,3,11,3,2023,2023-08-24,2024-08-23,5065339,Active
3266,2,12,6,2024,2023-12-23,2024-12-22,8591902,Renewed
3267,4,10,2,2025,2025-07-04,2026-07-04,12560579,Active
3268,1,12,6,2023,2025-05-16,2026-05-16,12136392,Active
3269,5,2,2,2022,2024-08-24,2025-08-24,2085706,Expired
3270,4,10,6,2022,2023-08-07,2024-08-06,7941632,Expired
3271,1,2,2,2024,2023-06-11,2024-06-10,1545824,Expired
3272,5,11,4,2025,2026-02-26,2027-02-26,9534235,Renewed
3273,3,12,1,2025,2023-04-01,2024-03-31,14375957,Renewed
3274,3,3,6,2023,2023-04-29,2024-04-28,4677520,Expired
3275,3,5,7,2024,2023-05-27,2024-05-26,5494749,Active
3276,4,8,7,2025,2026-01-29,2027-01-29,5561907,Active
3277,2,4,7,2024,2026-02-08,2027-02-08,12145163,Active
3278,2,12,4,2023,2022-05-06,2023-05-06,2675477,Active
3279,1,1,5,2024,2023-12-09,2024-12-08,1322460,Renewed
3280,4,7,1,2022,2023-08-11,2024-08-10,9638685,Expired
3281,2,8,7,2022,2023-11-26,2024-11-25,3663101,Active
3282,1,11,6,2023,2022-06-21,2023-06-21,8535111,Renewed
3283,5,3,7,2023,2024-02-13,2025-02-12,7256628,Active
3284,3,6,6,2022,2025-11-04,2026-11-04,14214498,Expired
3285,1,2,2,2022,2024-12-02,2025-12-02,826272,Renewed
3286,4,3,2,2025,2022-07-04,2023-07-04,22974090,Active
3287,5,8,6,2024,2025-10-14,2026-10-14,2285146,Active
3288,4,3,4,2022,2023-04-17,2024-04-16,17052430,Expired
3289,4,7,4,2023,2024-07-18,2025-07-18,6266471,Renewed
3290,2,7,5,2025,2024-12-04,2025-12-04,5477658,Active
3291,5,9,6,2025,2022-06-07,2023-06-07,2226761,Expired
3292,1,10,3,2022,2024-01-26,2025-01-25,3214469,Active
3293,6,5,1,2023,2023-07-12,2024-07-11,6456458,Renewed
3294,1,3,6,2025,2023-11-20,2024-11-19,1345230,Renewed
3295,6,11,5,2025,2023-11-07,2024-11-06,5319152,Renewed
3296,6,5,7,2023,2024-06-25,2025-06-25,19357958,Expired
3297,6,3,5,2025,2022-12-31,2023-12-31,2649894,Expired
3298,6,2,4,2022,2024-09-17,2025-09-17,1273870,Active
3299,4,6,4,2022,2024-01-10,2025-01-09,11642878,Renewed
3300,1,11,7,2022,2025-05-14,2026-05-14,7110328,Expired
3301,3,1,1,2023,2023-11-15,2024-11-14,1755888,Expired
3302,4,12,4,2022,2023-06-09,2024-06-08,5654072,Active
3303,3,9,3,2023,2024-09-22,2025-09-22,12183234,Renewed
3304,6,5,3,2022,2023-08-14,2024-08-13,15506949,Active
3305,6,8,5,2025,2023-10-17,2024-10-16,11214228,Renewed
3306,3,11,5,2025,2024-10-09,2025-10-09,5394626,Active
3307,5,8,7,2022,2022-10-24,2023-10-24,5596324,Expired
3308,5,12,2,2025,2024-01-31,2025-01-30,5218498,Active
3309,1,11,2,2025,2024-12-25,2025-12-25,2006074,Renewed
3310,3,3,3,2024,2023-08-08,2024-08-07,9753940,Active
3311,1,9,4,2024,2025-12-21,2026-12-21,9405048,Expired
3312,5,5,6,2025,2023-10-01,2024-09-30,11838871,Expired
3313,3,4,5,2024,2025-06-29,2026-06-29,7282488,Expired
3314,3,1,3,2025,2025-06-01,2026-06-01,859248,Expired
3315,1,9,4,2025,2024-03-16,2025-03-16,12625845,Renewed
3316,2,9,5,2022,2022-12-20,2023-12-20,8129679,Expired
3317,1,8,3,2024,2022-08-13,2023-08-13,13578274,Renewed
3318,1,1,4,2023,2024-08-23,2025-08-23,2095875,Renewed
3319,4,3,6,2022,2022-04-27,2023-04-27,17205740,Active
3320,6,9,1,2024,2022-12-08,2023-12-08,7348507,Renewed
3321,5,8,1,2024,2023-09-30,2024-09-29,14512778,Expired
3322,6,3,7,2022,2022-07-17,2023-07-17,22734588,Active
3323,2,8,5,2023,2022-09-06,2023-09-06,11168556,Expired
3324,4,10,1,2024,2025-11-19,2026-11-19,6840437,Active
3325,5,10,1,2025,2025-01-02,2026-01-02,11553165,Renewed
3326,4,2,1,2024,2025-08-05,2026-08-05,1345503,Expired
3327,4,2,6,2024,2022-06-22,2023-06-22,2139400,Renewed
3328,1,10,1,2023,2023-05-14,2024-05-13,8353984,Expired
3329,1,5,4,2023,2023-05-27,2024-05-26,18368911,Renewed
3330,3,5,1,2025,2023-05-17,2024-05-16,10714576,Expired
3331,5,9,6,2024,2025-12-17,2026-12-17,5146539,Renewed
3332,4,12,1,2025,2023-06-17,2024-06-16,13496005,Active
3333,1,8,6,2024,2024-03-25,2025-03-25,6694627,Renewed
3334,3,3,5,2025,2026-03-03,2027-03-03,3043380,Expired
3335,1,11,5,2025,2023-08-09,2024-08-08,8676603,Expired
3336,1,10,7,2023,2025-02-08,2026-02-08,9726250,Expired
3337,3,8,6,2025,2022-04-25,2023-04-25,6115365,Expired
3338,1,10,5,2022,2022-12-29,2023-12-29,11112512,Active
3339,6,9,4,2024,2022-06-02,2023-06-02,6421605,Renewed
3340,4,2,4,2023,2026-01-17,2027-01-17,479776,Active
3341,6,10,7,2025,2024-02-23,2025-02-22,11275351,Renewed
3342,2,10,3,2024,2023-03-13,2024-03-12,2206610,Expired
3343,4,12,2,2023,2024-08-06,2025-08-06,10433105,Renewed
3344,5,2,6,2025,2023-07-08,2024-07-07,2382292,Active
3345,6,6,1,2024,2025-10-01,2026-10-01,13388389,Expired
3346,5,11,3,2023,2025-06-22,2026-06-22,9556987,Renewed
3347,2,7,2,2023,2025-09-19,2026-09-19,4533032,Expired
3348,5,1,6,2025,2024-11-03,2025-11-03,2519090,Expired
3349,5,2,7,2022,2023-01-03,2024-01-03,818048,Renewed
3350,5,11,6,2024,2022-05-04,2023-05-04,5716800,Active
3351,2,7,5,2024,2022-05-14,2023-05-14,3507228,Active
3352,2,5,6,2024,2025-10-09,2026-10-09,9162718,Active
3353,6,10,3,2022,2026-02-05,2027-02-05,14984900,Expired
3354,5,4,1,2022,2024-12-20,2025-12-20,10973508,Renewed
3355,6,7,7,2022,2024-02-10,2025-02-09,14369048,Expired
3356,4,5,4,2025,2025-09-19,2026-09-19,17207995,Expired
3357,4,4,1,2022,2025-11-12,2026-11-12,12957370,Active
3358,1,5,4,2025,2026-01-04,2027-01-04,6996201,Renewed
3359,6,7,7,2022,2024-03-27,2025-03-27,14193412,Expired
3360,4,8,2,2022,2025-01-04,2026-01-04,11701156,Expired
3361,3,6,2,2024,2023-09-06,2024-09-05,13373809,Renewed
3362,3,6,7,2024,2022-08-28,2023-08-28,14652873,Renewed
3363,5,3,3,2024,2022-09-30,2023-09-30,13056120,Renewed
3364,2,4,6,2025,2023-06-17,2024-06-16,8942498,Renewed
3365,2,1,6,2022,2025-08-24,2026-08-24,2272900,Expired
3366,2,10,7,2025,2025-12-26,2026-12-26,10832785,Active
3367,6,7,1,2022,2022-10-19,2023-10-19,11009265,Renewed
3368,4,6,5,2025,2023-02-20,2024-02-20,13396462,Renewed
3369,4,4,3,2022,2025-10-11,2026-10-11,5746276,Active
3370,5,1,7,2022,2024-08-07,2025-08-07,381746,Expired
3371,1,12,5,2024,2026-04-04,2027-04-04,5931616,Active
3372,1,10,1,2025,2024-02-29,2025-02-28,14108000,Expired
3373,2,4,3,2024,2024-05-05,2025-05-05,13948485,Expired
3374,1,10,6,2022,2026-01-18,2027-01-18,14867643,Expired
3375,1,5,4,2022,2026-03-20,2027-03-20,14497709,Active
3376,2,1,1,2022,2026-03-01,2027-03-01,1606584,Renewed
3377,1,6,4,2024,2023-02-21,2024-02-21,7376209,Expired
3378,5,9,7,2022,2022-12-08,2023-12-08,11597323,Active
3379,5,12,3,2023,2025-05-29,2026-05-29,12069351,Renewed
3380,4,1,3,2024,2024-08-16,2025-08-16,2577810,Active
3381,5,5,1,2024,2025-06-27,2026-06-27,19364918,Renewed
3382,4,2,7,2023,2022-06-08,2023-06-08,1635634,Expired
3383,1,3,2,2024,2024-01-04,2025-01-03,3141138,Renewed
3384,5,5,7,2025,2024-04-03,2025-04-03,9989009,Expired
3385,4,4,2,2024,2022-07-21,2023-07-21,18871206,Active
3386,1,1,4,2022,2024-02-29,2025-02-28,2581422,Renewed
3387,4,10,1,2024,2023-02-03,2024-02-03,11763408,Renewed
3388,3,9,1,2022,2025-05-06,2026-05-06,14210268,Renewed
3389,1,11,1,2024,2024-07-16,2025-07-16,7490207,Expired
3390,5,12,2,2025,2025-02-04,2026-02-04,12987557,Active
3391,1,7,5,2023,2022-11-08,2023-11-08,7462725,Renewed
3392,3,4,7,2022,2023-08-22,2024-08-21,18842244,Renewed
3393,5,1,1,2024,2023-08-21,2024-08-20,753660,Active
3394,3,2,3,2025,2025-09-19,2026-09-19,827544,Active
3395,1,11,6,2023,2024-08-03,2025-08-03,6695875,Renewed
3396,5,4,4,2022,2025-11-11,2026-11-11,18840502,Expired
3397,6,2,2,2025,2024-09-06,2025-09-06,1407120,Renewed
3398,1,8,4,2023,2025-08-09,2026-08-09,4463847,Renewed
3399,1,12,3,2022,2023-07-08,2024-07-07,8777446,Renewed
3400,1,12,3,2022,2022-05-03,2023-05-03,2657797,Expired
3401,1,2,7,2025,2025-11-10,2026-11-10,1739728,Renewed
3402,6,10,5,2023,2024-06-08,2025-06-08,3530745,Active
3403,3,7,6,2025,2022-06-20,2023-06-20,4551603,Active
3404,4,10,2,2025,2022-06-10,2023-06-10,3202648,Expired
3405,1,2,1,2023,2023-11-08,2024-11-07,748242,Active
3406,5,3,2,2025,2024-11-13,2025-11-13,4603632,Expired
3407,5,4,7,2023,2022-07-08,2023-07-08,7510330,Expired
3408,4,3,1,2022,2024-07-06,2025-07-06,18949920,Expired
3409,5,12,3,2023,2025-12-07,2026-12-07,5559075,Active
3410,5,1,1,2023,2024-12-16,2025-12-16,1271578,Active
3411,2,10,2,2024,2022-07-25,2023-07-25,6804249,Expired
3412,6,4,5,2024,2024-11-06,2025-11-06,7248465,Active
3413,4,3,6,2024,2022-08-21,2023-08-21,10301184,Active
3414,2,4,5,2024,2023-10-28,2024-10-27,12433177,Expired
3415,5,8,7,2025,2023-10-30,2024-10-29,4251968,Active
3416,5,8,2,2023,2022-09-18,2023-09-18,3960823,Renewed
3417,5,12,5,2024,2024-11-27,2025-11-27,13243333,Expired
3418,3,11,5,2024,2025-05-09,2026-05-09,12590243,Expired
3419,6,8,1,2022,2025-05-25,2026-05-25,14091755,Renewed
3420,2,10,4,2024,2025-02-04,2026-02-04,3325693,Renewed
3421,2,8,7,2024,2024-07-19,2025-07-19,13760951,Renewed
3422,6,7,3,2023,2026-03-29,2027-03-29,4364790,Renewed
3423,3,6,5,2024,2022-07-20,2023-07-20,14116239,Active
3424,3,2,7,2024,2022-11-13,2023-11-13,1909104,Expired
3425,2,1,2,2022,2025-08-07,2026-08-07,1408355,Renewed
3426,1,3,2,2023,2025-12-04,2026-12-04,23039750,Renewed
3427,1,11,4,2024,2023-02-25,2024-02-25,2989271,Expired
3428,1,11,4,2022,2023-05-03,2024-05-02,6699318,Renewed
3429,4,9,2,2024,2023-07-23,2024-07-22,9033071,Active
3430,6,12,3,2025,2023-09-05,2024-09-04,14814569,Expired
3431,1,12,3,2022,2024-08-25,2025-08-25,3505255,Renewed
3432,6,11,2,2024,2022-05-28,2023-05-28,5486039,Expired
3433,3,9,5,2023,2025-05-06,2026-05-06,2237361,Active
3434,4,8,4,2023,2023-02-21,2024-02-21,6651309,Renewed
3435,2,11,3,2022,2022-11-17,2023-11-17,9803597,Renewed
3436,4,7,3,2023,2026-03-21,2027-03-21,7057985,Expired
3437,3,4,2,2023,2023-03-11,2024-03-10,5796332,Expired
3438,2,3,5,2025,2023-10-26,2024-10-25,10016802,Renewed
3439,4,1,1,2022,2025-09-02,2026-09-02,634557,Expired
3440,1,12,2,2024,2025-03-26,2026-03-26,12298972,Renewed
3441,1,11,3,2024,2025-03-26,2026-03-26,9247306,Expired
3442,2,4,5,2024,2023-07-07,2024-07-06,5411773,Expired
3443,6,12,3,2024,2023-09-11,2024-09-10,5815004,Renewed
3444,1,12,1,2022,2022-07-21,2023-07-21,9188285,Expired
3445,6,8,2,2023,2025-09-06,2026-09-06,4292604,Renewed
3446,1,7,5,2022,2023-12-24,2024-12-23,7619876,Active
3447,6,4,5,2022,2022-07-17,2023-07-17,9982583,Active
3448,2,9,2,2024,2024-07-17,2025-07-17,12148633,Renewed
3449,6,1,7,2023,2024-12-09,2025-12-09,2057192,Active
3450,5,4,4,2025,2024-08-10,2025-08-10,7775738,Renewed
3451,6,4,7,2022,2024-09-15,2025-09-15,8138743,Expired
3452,4,3,1,2024,2022-06-25,2023-06-25,11640616,Expired
3453,5,5,3,2025,2022-12-30,2023-12-30,10318584,Renewed
3454,6,11,3,2024,2023-12-09,2024-12-08,8631866,Renewed
3455,3,11,1,2024,2025-11-30,2026-11-30,7472959,Expired
3456,3,8,6,2025,2025-01-07,2026-01-07,2398736,Expired
3457,2,11,7,2023,2022-08-07,2023-08-07,14421573,Active
3458,5,6,1,2022,2024-11-18,2025-11-18,2242705,Renewed
3459,2,12,7,2024,2025-04-18,2026-04-18,11456331,Expired
3460,2,7,2,2022,2022-06-21,2023-06-21,6002133,Renewed
3461,5,1,2,2025,2025-09-01,2026-09-01,1320200,Renewed
3462,4,6,4,2025,2024-03-20,2025-03-20,8292044,Expired
3463,5,6,4,2025,2023-08-11,2024-08-10,10390481,Renewed
3464,1,6,2,2024,2022-07-30,2023-07-30,5115201,Renewed
3465,6,9,2,2024,2023-06-14,2024-06-13,11371465,Renewed
3466,3,2,5,2024,2025-09-18,2026-09-18,1113020,Active
3467,3,8,4,2023,2022-11-14,2023-11-14,13266716,Expired
3468,5,1,3,2025,2023-01-03,2024-01-03,1593487,Renewed
3469,1,1,5,2024,2025-11-29,2026-11-29,672804,Expired
3470,5,8,1,2023,2023-02-25,2024-02-25,10798067,Renewed
3471,2,1,3,2025,2025-11-05,2026-11-05,1584684,Active
3472,2,7,4,2023,2025-08-02,2026-08-02,13557102,Expired
3473,5,8,6,2023,2023-06-13,2024-06-12,2084596,Renewed
3474,2,3,2,2025,2025-12-13,2026-12-13,3375735,Active
3475,3,1,2,2025,2023-05-26,2024-05-25,3534026,Renewed
3476,1,9,1,2022,2023-08-03,2024-08-02,5762431,Renewed
3477,6,6,5,2022,2022-05-06,2023-05-06,14998880,Expired
3478,1,10,2,2025,2022-07-14,2023-07-14,10791692,Expired
3479,3,5,4,2024,2023-01-05,2024-01-05,12921687,Expired
3480,3,11,5,2025,2023-04-06,2024-04-05,13937139,Renewed
3481,4,9,5,2024,2023-06-21,2024-06-20,12883603,Active
3482,1,7,1,2023,2025-11-17,2026-11-17,7210015,Renewed
3483,4,10,2,2022,2023-02-02,2024-02-02,14692137,Active
3484,3,1,1,2022,2022-11-20,2023-11-20,1124024,Active
3485,4,5,5,2025,2025-12-18,2026-12-18,16468433,Active
3486,1,10,7,2022,2023-02-15,2024-02-15,2926652,Active
3487,3,7,4,2022,2024-12-26,2025-12-26,4549308,Expired
3488,6,5,5,2022,2025-08-10,2026-08-10,14573147,Active
3489,4,2,6,2023,2025-05-28,2026-05-28,2060163,Renewed
3490,1,9,1,2023,2022-05-11,2023-05-11,10731625,Renewed
3491,5,11,2,2024,2022-11-20,2023-11-20,11680897,Renewed
3492,5,8,1,2022,2025-10-22,2026-10-22,11929958,Expired
3493,2,10,5,2025,2023-10-15,2024-10-14,7459145,Active
3494,1,12,6,2023,2024-01-26,2025-01-25,14953526,Renewed
3495,5,8,4,2023,2024-12-07,2025-12-07,7895209,Active
3496,2,3,4,2023,2025-09-14,2026-09-14,13329472,Active
3497,1,9,6,2025,2024-06-20,2025-06-20,3345693,Expired
3498,2,8,7,2024,2023-07-04,2024-07-03,7810003,Expired
3499,1,4,2,2025,2024-04-26,2025-04-26,8653410,Expired
3500,2,5,4,2022,2022-09-21,2023-09-21,6287321,Active
3501,3,9,7,2023,2022-12-20,2023-12-20,11311482,Renewed
3502,4,3,2,2023,2022-06-23,2023-06-23,11457901,Renewed
3503,5,8,5,2025,2022-12-25,2023-12-25,4298471,Expired
3504,3,11,7,2022,2024-04-15,2025-04-15,8456774,Active
3505,4,8,3,2024,2026-02-22,2027-02-22,2527078,Renewed
3506,4,7,6,2022,2023-04-26,2024-04-25,2609496,Active
3507,6,8,4,2022,2025-01-19,2026-01-19,2979121,Expired
3508,1,4,6,2024,2025-03-28,2026-03-28,6880699,Active
3509,3,12,6,2024,2025-05-08,2026-05-08,14759651,Renewed
3510,6,3,1,2022,2022-07-14,2023-07-14,9902130,Renewed
3511,1,12,2,2023,2025-11-22,2026-11-22,14196511,Renewed
3512,3,6,2,2023,2025-06-09,2026-06-09,2220543,Expired
3513,2,8,3,2022,2024-12-03,2025-12-03,3152733,Active
3514,3,7,1,2024,2024-04-04,2025-04-04,11336582,Active
3515,3,7,7,2022,2024-05-26,2025-05-26,13436252,Active
3516,3,6,2,2022,2023-05-25,2024-05-24,11021912,Renewed
3517,1,6,7,2022,2023-05-20,2024-05-19,2313054,Renewed
3518,5,6,4,2023,2023-04-27,2024-04-26,12301468,Renewed
3519,6,5,6,2024,2023-07-01,2024-06-30,8886724,Active
3520,2,10,7,2025,2024-07-10,2025-07-10,3840575,Active
3521,1,8,4,2022,2025-09-10,2026-09-10,7681994,Renewed
3522,5,8,6,2024,2025-04-20,2026-04-20,14916001,Active
3523,2,2,5,2022,2025-08-31,2026-08-31,3814548,Active
3524,3,7,7,2023,2023-12-13,2024-12-12,3294466,Expired
3525,2,2,1,2022,2024-06-07,2025-06-07,2139248,Expired
3526,2,12,5,2025,2025-03-24,2026-03-24,3661862,Renewed
3527,2,1,2,2023,2024-02-17,2025-02-16,2910654,Renewed
3528,3,4,2,2024,2025-09-19,2026-09-19,18062574,Expired
3529,3,1,5,2023,2023-11-08,2024-11-07,831488,Active
3530,3,2,1,2025,2024-11-21,2025-11-21,2132892,Expired
3531,3,10,2,2022,2025-08-28,2026-08-28,4264534,Renewed
3532,5,9,6,2022,2023-10-17,2024-10-16,11197366,Active
3533,6,3,4,2025,2023-03-11,2024-03-10,6249974,Active
3534,6,10,4,2023,2025-12-21,2026-12-21,5044191,Active
3535,2,8,1,2022,2025-01-06,2026-01-06,12284511,Renewed
3536,3,2,3,2024,2023-07-30,2024-07-29,1942754,Active
3537,3,4,7,2022,2025-06-23,2026-06-23,16373814,Expired
3538,6,5,6,2023,2022-08-30,2023-08-30,18480089,Expired
3539,2,1,1,2023,2025-04-19,2026-04-19,1924680,Active
3540,5,8,1,2022,2023-10-26,2024-10-25,9398757,Renewed
3541,6,9,1,2025,2026-02-21,2027-02-21,5349330,Renewed
3542,3,5,7,2025,2022-12-06,2023-12-06,5380699,Renewed
3543,2,11,4,2024,2024-03-11,2025-03-11,5280470,Expired
3544,6,6,5,2023,2024-05-08,2025-05-08,14066747,Renewed
3545,3,6,5,2025,2026-03-28,2027-03-28,13642694,Expired
3546,1,11,2,2024,2023-11-17,2024-11-16,6066970,Active
3547,1,4,1,2023,2025-10-19,2026-10-19,17586357,Active
3548,3,4,6,2025,2023-04-17,2024-04-16,15520016,Expired
3549,4,1,3,2024,2024-01-25,2025-01-24,3244416,Expired
3550,4,10,2,2024,2022-05-14,2023-05-14,8394524,Active
3551,1,8,5,2023,2023-07-20,2024-07-19,14676161,Expired
3552,1,8,5,2023,2023-01-06,2024-01-06,13715718,Renewed
3553,2,2,3,2023,2024-04-21,2025-04-21,1248990,Expired
3554,5,7,4,2023,2024-02-16,2025-02-15,9139500,Renewed
3555,5,10,4,2022,2022-09-10,2023-09-10,5296559,Active
3556,4,8,7,2025,2024-03-26,2025-03-26,8083256,Renewed
3557,6,11,4,2023,2026-03-18,2027-03-18,6112642,Active
3558,6,9,2,2025,2025-12-13,2026-12-13,6812546,Active
3559,6,4,2,2025,2022-12-17,2023-12-17,11136807,Active
3560,2,8,6,2025,2025-09-09,2026-09-09,5333357,Renewed
3561,2,8,4,2025,2025-03-12,2026-03-12,7316347,Renewed
3562,6,6,6,2024,2024-12-24,2025-12-24,7073466,Expired
3563,3,2,7,2025,2023-08-21,2024-08-20,768040,Renewed
3564,6,3,1,2025,2026-01-20,2027-01-20,22913074,Expired
3565,4,4,7,2025,2025-03-24,2026-03-24,18713920,Active
3566,4,11,4,2024,2022-10-24,2023-10-24,10029937,Expired
3567,2,5,4,2024,2022-05-05,2023-05-05,9858987,Active
3568,6,10,5,2023,2024-07-21,2025-07-21,2692004,Active
3569,1,2,3,2023,2026-03-08,2027-03-08,2150712,Expired
3570,3,6,1,2022,2022-09-25,2023-09-25,7561573,Renewed
3571,2,4,7,2022,2024-06-14,2025-06-14,16698541,Active
3572,5,4,2,2025,2025-04-25,2026-04-25,12367737,Active
3573,1,5,3,2023,2024-06-25,2025-06-25,12875308,Expired
3574,5,5,6,2025,2023-02-18,2024-02-18,17294313,Active
3575,6,4,2,2025,2023-10-27,2024-10-26,12013337,Renewed
3576,2,1,5,2023,2024-01-30,2025-01-29,3619296,Renewed
3577,6,10,3,2024,2025-12-14,2026-12-14,6001329,Renewed
3578,1,11,4,2024,2023-06-19,2024-06-18,3638608,Active
3579,2,6,3,2023,2024-01-10,2025-01-09,13944332,Expired
3580,5,9,1,2022,2025-04-11,2026-04-11,13435832,Renewed
3581,1,7,3,2025,2022-12-23,2023-12-23,7570508,Renewed
3582,5,5,7,2022,2022-10-22,2023-10-22,19547406,Active
3583,1,7,3,2025,2025-02-25,2026-02-25,2259284,Renewed
3584,6,8,3,2022,2023-04-27,2024-04-26,2415166,Active
3585,4,1,5,2025,2022-09-08,2023-09-08,852192,Expired
3586,4,12,6,2022,2024-08-03,2025-08-03,9550120,Active
3587,1,1,5,2025,2023-01-07,2024-01-07,2490475,Expired
3588,1,10,1,2023,2024-05-18,2025-05-18,2449165,Active
3589,4,7,2,2023,2025-08-25,2026-08-25,5993825,Renewed
3590,3,2,1,2023,2026-04-05,2027-04-05,946560,Active
3591,4,9,4,2025,2023-08-09,2024-08-08,7521587,Active
3592,1,11,3,2025,2025-03-16,2026-03-16,10902364,Renewed
3593,1,4,4,2025,2025-04-19,2026-04-19,10329019,Active
3594,3,10,6,2024,2025-10-12,2026-10-12,6192289,Expired
3595,5,7,3,2022,2025-05-26,2026-05-26,2976481,Active
3596,6,10,7,2023,2024-05-22,2025-05-22,12484731,Expired
